customer_id,name,email,city,joined_on,membership,_ingestion_timestamp,_source_file
2027,Nadia Yadav,nadiayadav@yahoo.co.in,Hyderabad,2022-01-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
2028,Navya Upadhyay,navyaupadhyay@gmail.com,Mysuru,2023-12-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
2029,Himani Dixit,himanidixit@rediffmail.com,Ambala,2021-05-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
2030,Reyansh Patil,reyanshpatil@outlook.com,Chennai,2023-04-08,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2031,Falak Chatterjee,falakchatterjee@gmail.com,Patna,2020-05-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
2032,Tejas Yadav,tejasyadav@rediffmail.com,Jodhpur,2023-01-07,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2024,Garima Ghosh,garimaghosh@gmail.com,Chennai,2020-08-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
2014,Deepak Subramaniam,deepaksubramaniam@ymail.com,Delhi,2024-09-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
2056,Sunita Venkatesh,sunitavenkatesh@yahoo.com,Guwahati,2023-07-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
2058,Riya Sundaram,riyasundaram@hotmail.com,Dhanbad,2021-02-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
2082,Sachin Kapoor,sachinkapoor@yahoo.co.in,Shivamogga,2024-09-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
2083,Sundar Mittal,sundarmittal@gmail.com,Mumbai,2024-06-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
2085,Garima Subramaniam,garimasubramaniam@outlook.com,Chandigarh,2023-04-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
2086,Dev Pillai,devpillai@gmail.com,Kochi,2020-04-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2087,Priya Bajpai,priyabajpai@outlook.com,Varanasi,2019-06-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
2088,Sara Deshpande,saradeshpande@ymail.com,Mumbai,2023-06-22,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2089,Ekta Kulkarni,ektakulkarni@gmail.com,Chennai,2021-01-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
2090,Zara Srivastava,zarasrivastava@yahoo.co.in,Davangere,2019-04-27,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2091,Santosh Mittal,santoshmittal@hotmail.com,Ahmedabad,2021-10-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
2093,Chetna Mishra,chetnamishra@ymail.com,Bikaner,2022-08-11,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2094,Manish Dwivedi,manishdwivedi@rediffmail.com,Gurugram,2022-09-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
2095,Harsh Raman,harshraman@yahoo.com,Pune,2022-06-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
2096,Omkar Rao,omkarrao@outlook.com,Pune,2024-07-29,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2097,Aanya Dixit,aanyadixit@yahoo.co.in,Faridabad,2024-06-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
2098,Vikram Deshpande,vikramdeshpande@gmail.com,Vellore,2022-08-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
2099,Kabir Tripathi,kabirtripathi@yahoo.co.in,Shivamogga,2022-04-28,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2100,Aakash Raman,aakashraman@outlook.com,Guwahati,2019-11-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
2081,Jyoti Narayanan,jyotinarayanan@outlook.com,Kanpur,2020-03-06,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2080,Pooja Thakur,poojathakur@gmail.com,Delhi,2023-01-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
2079,Zara Mane,zaramane@gmail.com,Rohtak,2024-06-18,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2078,Ishaan Chaturvedi,ishaanchaturvedi@gmail.com,Jaipur,2021-11-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
2059,Vikram Subramaniam,vikramsubramaniam@ymail.com,Indore,2020-01-31,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2060,Komal Chaturvedi,komalchaturvedi@ymail.com,Kolkata,2023-02-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
2061,Sara Kumar,sarakumar@gmail.com,Bengaluru,2024-02-17,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2062,Kabir Chatterjee,kabirchatterjee@yahoo.co.in,Bengaluru,2022-11-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
2063,Prakash Kulkarni,prakashkulkarni@gmail.com,Erode,2024-08-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
2064,Deepak Sundaram,deepaksundaram@gmail.com,Ghaziabad,2021-06-27,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2065,Aditya Dubey,adityadubey@hotmail.com,Surat,2020-09-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2066,Rekha Anand,rekhaanand@ymail.com,Ahmedabad,2021-08-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2057,Navya Jadhav,navyajadhav@yahoo.co.in,Vadodara,2020-04-27,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2067,Rekha Tiwari,rekha.tiwari@gmail.com,Bengaluru,2020-11-09,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2070,Vinod Saxena,vinodsaxena@yahoo.co.in,Mumbai,2021-10-26,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2071,Aakash Sethi,aakashsethi@gmail.com,Delhi,2023-08-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
2072,Siddharth Venkatesh,siddharthvenkatesh@yahoo.com,Lucknow,2020-10-15,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2073,Sundar Desai,sundardesai@yahoo.com,Kolkata,2022-12-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
2074,Angel Kapoor,angelkapoor@outlook.com,Bengaluru,2020-09-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
2075,Girish Das,girishdas@yahoo.co.in,Ajmer,2019-02-14,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2076,Ritvik Balaji,ritvikbalaji@ymail.com,Bengaluru,2024-04-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
2077,Nadia Deshpande,nadiadeshpande@gmail.com,Vadodara,2024-02-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
2069,Kiara Kapoor,kiarakapoor@outlook.com,Pune,2023-09-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
2013,Tushar Jain,tusharjain@gmail.com,Hyderabad,2023-08-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
2012,Rohit Mane,rohitmane@rediffmail.com,Ahmedabad,2021-03-26,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2011,Bhavna Sinha,bhavnasinha@rediffmail.com,Udaipur,2021-05-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
1950,Ananya Jadhav,ananyajadhav@yahoo.com,Hyderabad,2021-03-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
1951,Aadhav Chopra,aadhavchopra@gmail.com,Chennai,2024-03-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1952,Meera Mondal,meeramondal@yahoo.com,Pali,2024-03-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1953,Sara Menon,saramenon@hotmail.com,Rohtak,2020-10-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1954,Vinod Joshi,vinodjoshi@gmail.com,Visakhapatnam,2023-07-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1955,Usha Krishnan,ushakrishnan@gmail.com,Alwar,2021-12-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1956,Sushma Chatterjee,sushmachatterjee@ymail.com,Nashik,2023-12-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
1957,Garima Mehta,garimamehta@outlook.com,Meerut,2019-06-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
1958,Manish Sundaram,manishsundaram@rediffmail.com,Nagpur,2020-05-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
1959,Siddharth Jain,siddharthjain@gmail.com,Aurangabad,2023-02-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1960,Nadia Chaturvedi,nadiachaturvedi@yahoo.com,Pali,2021-05-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1961,Advaith Srivastava,advaithsrivastava@gmail.com,Indore,2024-07-06,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1962,Meera Jain,meerajain@yahoo.co.in,Visakhapatnam,2022-09-16,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1963,Prakash Jain,prakashjain@yahoo.co.in,Chandigarh,2020-07-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1964,Usha Malhotra,ushamalhotra@yahoo.com,Mysuru,2023-01-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1965,Pooja Sethi,poojasethi@gmail.com,Coimbatore,2022-06-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
1966,Pranit Deshpande,pranitdeshpande@yahoo.co.in,Hyderabad,2020-06-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1949,Prasad Dey,prasaddey@outlook.com,Vadodara,2021-03-01,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1948,Meera Tiwari,meeratiwari@rediffmail.com,Visakhapatnam,2023-02-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
1947,Mihir Ghosh,mihirghosh@outlook.com,Tiruchirappalli,2022-08-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1946,Aisha Kumar,aishakumar@yahoo.com,Hyderabad,2024-08-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
1928,Angel Thakur,angelthakur@hotmail.com,Chennai,2022-03-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1929,Pranit Mondal,pranitmondal@outlook.com,Guwahati,2022-09-08,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1930,Karan Krishnan,karankrishnan@gmail.com,Ahmedabad,2022-08-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
1931,Garima Deshpande,garimadeshpande@rediffmail.com,Faridabad,2024-08-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
1932,Sushma Tiwari,sushmatiwari@outlook.com,Kolkata,2019-05-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1933,Komal Ghosh,komalghosh@rediffmail.com,Coimbatore,2022-11-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
1934,Pari Anand,parianand@yahoo.co.in,Pune,2022-07-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
1935,Hira Mane,hiramane@gmail.com,Guwahati,2020-11-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1967,Dev Chopra,devchopra@yahoo.co.in,Bhubaneswar,2019-04-25,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1936,Rajesh Chakraborty,rajeshchakraborty@outlook.com,Dhanbad,2019-04-06,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1938,Aadhav Dixit,aadhavdixit@gmail.com,Bengaluru,2021-06-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
1939,Kabir Ghosh,kabirghosh@gmail.com,Ambala,2023-07-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1940,Anil Upadhyay,anilupadhyay@yahoo.com,Kanpur,2022-02-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1941,Sachin Bajpai,sachinbajpai@gmail.com,Thiruvananthapuram,2022-07-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1942,Sushma Raman,sushmaraman@yahoo.com,Gurugram,2024-07-19,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1943,Vinod Malhotra,vinodmalhotra@gmail.com,Davangere,2020-12-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1944,Shreya Sharma,shreyasharma@hotmail.com,Kota,2020-12-06,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1945,Advaith Vyas,advaithvyas@outlook.com,Tirunelveli,2023-08-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1937,Shreya Bhaduri,shreyabhaduri@rediffmail.com,Ranchi,2023-03-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1968,Navya Sen,navyasen@gmail.com,Kochi,2021-11-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1969,Omkar Sundaram,omkarsundaram@ymail.com,Lucknow,2020-11-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1970,Sara Bose,sarabose@ymail.com,Pune,2023-03-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1993,Rekha Krishnan,rekhakrishnan@yahoo.co.in,Vijayawada,2021-05-11,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1994,Hira Bose,hirabose@gmail.com,Chennai,2023-06-11,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1995,Diya Mishra,diyamishra@gmail.com,Ahmedabad,2024-04-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1996,Mihir Trivedi,mihirtrivedi@yahoo.co.in,Kolkata,2021-12-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1997,Komal Bhatia,komalbhatia@gmail.com,Pune,2022-12-20,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1998,Prasad Sinha,prasadsinha@yahoo.co.in,Kanpur,2023-05-31,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1999,Sundar Sharma,sundarsharma@outlook.com,Delhi,2023-08-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
2000,Sara Mukherjee,saramukherjee@yahoo.co.in,Mumbai,2021-04-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1992,Dhruv Rajput,dhruvrajput@yahoo.co.in,Patna,2022-08-03,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2001,Nadia Mittal,nadiamittal@hotmail.com,Mumbai,2023-10-18,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2003,Savita Deshpande,savitadeshpande@gmail.com,Delhi,2020-10-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
2004,Omkar Venkatesh,omkarvenkatesh@rediffmail.com,Tiruchirappalli,2019-07-08,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2005,Nadia Vyas,nadiavyas@rediffmail.com,Kolkata,2023-03-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
2006,Advaith Mehta,advaithmehta@hotmail.com,Pune,2023-02-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
2007,Shreya Menon,shreyamenon@gmail.com,Mysuru,2019-10-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
2008,Ajay Modi,ajaymodi@gmail.com,Kochi,2021-03-30,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2009,Atharva Deshpande,atharva.deshpande@hotmail.com,Coimbatore,2021-12-03,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
2010,Rekha Chopra,rekhachopra@gmail.com,Hyderabad,2019-10-06,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
2002,Varun Saxena,varunsaxena@ymail.com,Aurangabad,2021-05-30,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1754,Girish Menon,girishmenon@gmail.com,Kolkata,2022-08-27,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1991,Girish Chaturvedi,girishchaturvedi@ymail.com,Meerut,2021-03-03,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1989,Aanya Subramaniam,aanyasubramaniam@hotmail.com,Hubballi,2024-09-18,BASIC,2026-08-12T13:29:33.514031,customers.csv
1971,Geeta Tiwari,geetatiwari@rediffmail.com,Hyderabad,2023-04-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
1972,Laila Joshi,lailajoshi@yahoo.com,Pune,2021-07-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
1973,Riya Mondal,riyamondal@gmail.com,Bhubaneswar,2022-12-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
1974,Santosh Chakraborty,santoshchakraborty@gmail.com,Ghaziabad,2021-07-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1975,Kiara Bajpai,kiara.bajpai@gmail.com,Lucknow,2020-02-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
1976,Savita Joshi,savitajoshi@ymail.com,Vellore,2019-11-22,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1977,Ayaan Patil,ayaanpatil@ymail.com,Kolkata,2021-11-14,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1978,Shubham Shukla,shubhamshukla@yahoo.com,Kolkata,2024-02-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1990,Radha Mishra,radhamishra@gmail.com,Ajmer,2022-06-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
1979,Sai Mondal,saimondal@ymail.com,Pune,2021-02-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1981,Meera Sen,meerasen@rediffmail.com,Indore,2019-07-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
1982,Chetna Nair,chetnanair@rediffmail.com,Bengaluru,2019-12-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1983,Kiara Iyer,kiaraiyer@yahoo.com,Chandigarh,2022-05-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1984,Vivaan Sen,vivaansen@gmail.com,Aurangabad,2023-12-19,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1985,Sara Tripathi,saratripathi@rediffmail.com,Ranchi,2021-10-28,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1986,Anil Dey,anildey@rediffmail.com,Guwahati,2022-09-08,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1987,Sunita Sundaram,sunitasundaram@yahoo.co.in,Kolkata,2021-10-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1988,Riya Bhaduri,riyabhaduri@yahoo.co.in,Guwahati,2020-04-01,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1980,Himani Joshi,himanijoshi@ymail.com,Pune,2021-04-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
1753,Pranit Shah,pranitshah@yahoo.com,Ahmedabad,2019-11-14,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1752,Pranit Jain,pranitjain@gmail.com,Visakhapatnam,2022-12-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1751,Savita Deshpande,savitadeshpande@hotmail.com,Mumbai,2021-07-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
1516,Prasad Mukherjee,prasadmukherjee@ymail.com,Nashik,2022-05-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1517,Anil Chaturvedi,anil.chaturvedi@gmail.com,Pune,2020-09-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
1518,Sara Patel,sarapatel@gmail.com,Patna,2019-02-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1519,Himani Bhatt,himanibhatt@rediffmail.com,Coimbatore,2021-11-22,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1520,Savita Sethi,savitasethi@yahoo.com,Kanpur,2020-10-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1521,Atharva Balaji,atharvabalaji@gmail.com,Jodhpur,2023-06-29,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1522,Ayaan Thakur,ayaanthakur@gmail.com,Meerut,2019-11-13,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1523,Ruhi Mane,ruhimane@hotmail.com,Bhubaneswar,2023-07-18,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1524,Varun Tiwari,varuntiwari@hotmail.com,Bhubaneswar,2021-03-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1525,Dhruv Pillai,dhruvpillai@hotmail.com,Chandigarh,2022-10-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
1526,Priya Malhotra,priyamalhotra@ymail.com,Bengaluru,2021-05-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1527,Vivaan Sethi,vivaansethi@ymail.com,Chennai,2019-05-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
1529,Reyansh Sinha,reyanshsinha@yahoo.co.in,Mumbai,2022-12-31,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1530,Shreya Desai,shreyadesai@yahoo.com,Pune,2023-05-20,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1531,Rajesh Banerjee,rajeshbanerjee@gmail.com,Ahmedabad,2024-08-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
1532,Savita Bose,savitabose@outlook.com,Bhopal,2019-06-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1533,Ananya Bose,ananyabose@rediffmail.com,Delhi,2020-01-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1515,Meera Nair,meeranair@outlook.com,Hyderabad,2021-01-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1514,Isha Dey,ishadey@gmail.com,Hyderabad,2020-08-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
1513,Ramesh Awasthi,rameshawasthi@gmail.com,Thiruvananthapuram,2019-10-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
1512,Prasad Mukherjee,prasadmukherjee@gmail.com,Jaipur,2019-04-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1494,Garima Shah,garimashah@ymail.com,Pune,2024-09-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1495,Sundar Das,sundardas@yahoo.com,Mumbai,2023-10-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1496,Siddharth Upadhyay,siddharthupadhyay@yahoo.co.in,Chennai,2023-04-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1497,Pranit Menon,pranitmenon@gmail.com,Ranchi,2021-07-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1498,Shreya Upadhyay,shreyaupadhyay@hotmail.com,Bengaluru,2019-12-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1499,Dev Bose,devbose@outlook.com,Surat,2021-01-12,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1500,Ramesh Bose,rameshbose@yahoo.co.in,Guwahati,2022-03-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
1501,Dhruv Khanna,dhruvkhanna@hotmail.com,Guntur,2019-11-09,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1534,Nisha Chauhan,nishachauhan@gmail.com,Bikaner,2020-10-21,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1502,Aarav Bose,aaravbose@gmail.com,Ahmedabad,2023-05-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1504,Atharva Saxena,atharvasaxena@gmail.com,Kota,2022-12-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
1505,Radha Bhatt,radhabhatt@outlook.com,Chandigarh,2022-09-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1506,Dipali Garg,dipaligarg@outlook.com,Vadodara,2024-07-10,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1507,Sushma Rajput,sushmarajput@gmail.com,Kochi,2023-09-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1508,Yash Thakur,yashthakur@gmail.com,Kolkata,2019-01-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1509,Jyoti Singh,jyoti.singh@ymail.com,Bhopal,2020-07-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
1510,Ayaan Dwivedi,ayaandwivedi@gmail.com,Pune,2020-08-13,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1511,Komal Choudhary,komalchoudhary@yahoo.com,Chennai,2021-07-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1503,Omkar Venkatesh,omkarvenkatesh@gmail.com,Kochi,2022-02-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1493,Ayaan Murthy,ayaanmurthy@yahoo.co.in,Guwahati,2020-05-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1535,Usha Mondal,ushamondal@ymail.com,Vijayawada,2022-10-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
1537,Pranit Vyas,pranitvyas@yahoo.com,Dhanbad,2019-11-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1560,Ruhi Ghosh,ruhighosh@gmail.com,Coimbatore,2021-03-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
1561,Omkar Sen,omkarsen@gmail.com,Ahmedabad,2022-07-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1562,Rudra Jadhav,rudrajadhav@rediffmail.com,Ambala,2020-04-10,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1563,Hira Modi,hiramodi@ymail.com,Aurangabad,2024-01-20,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1564,Komal Banerjee,komalbanerjee@rediffmail.com,Bhubaneswar,2020-02-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1565,Navya Tripathi,navyatripathi@ymail.com,Bikaner,2023-03-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1566,Suresh Yadav,sureshyadav@gmail.com,Jaipur,2023-01-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
1567,Tanvi Sethi,tanvisethi@gmail.com,Nashik,2024-02-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1568,Anil Upadhyay,anilupadhyay@ymail.com,Kanpur,2022-10-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
1569,Saanvi Jadhav,saanvijadhav@hotmail.com,Hyderabad,2020-10-28,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1570,Harish Dixit,harishdixit@outlook.com,Guwahati,2020-02-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1571,Ekta Pillai,ektapillai@gmail.com,Guwahati,2023-08-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1572,Radha Biswas,radhabiswas@gmail.com,Guwahati,2024-08-23,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1573,Ekta Patel,ektapatel@yahoo.co.in,Faridabad,2021-05-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1574,Ajay Jadhav,ajayjadhav@outlook.com,Bengaluru,2024-04-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
1575,Suresh Mane,sureshmane@outlook.com,Mumbai,2023-03-15,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1576,Angel Rajan,angelrajan@yahoo.co.in,Mysuru,2021-12-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
